,saleDate,bedroomNum,bathroomNum,houseArea,parkingArea,floorNum,houseRank,coveredArea,basementArea,buildYear,repairedYear,longitude,latitude,salePrice
1681,20140929,4,2.5,8.064636475774222,11652,2.0,9,3180,0,1977,0,47.567,-122.212,1035238.6694398355
1682,20140603,3,2.5,7.585788821732034,4036,2.0,7,1970,0,2003,0,47.5335,-121.869,404257.36784880987
1683,20150225,4,3.5,7.90100705199242,2868,2.0,11,1920,780,2006,0,47.5685,-122.286,1068292.681777159
1684,20141111,3,2.5,7.170119543449628,812,2.0,8,880,420,2008,0,47.5893,-122.31700000000001,402564.57571349957
1685,20140811,4,2.75,8.077136638538454,15467,2.0,11,3220,0,1994,0,47.7128,-122.083,877004.3960700491
1686,20140731,3,1.75,7.258412150595307,13187,1.0,7,1420,0,1974,0,47.4608,-122.065,291460.42856348865
1687,20150508,3,1.0,6.917705609835305,7690,1.0,6,1010,0,1958,0,47.4501,-122.176,219266.5144665318
1688,20150429,5,3.0,8.080237416216702,5167,1.5,8,2000,1230,1909,0,47.7053,-122.34,737242.9922571254
1689,20150402,3,2.5,7.3777589082278725,5960,2.0,8,1600,0,1910,0,47.4758,-122.265,318353.7932528401
1690,20141021,3,1.0,7.138866999945524,7660,1.0,6,1260,0,1947,0,47.7476,-122.35,303325.8495175047
1691,20141008,4,3.25,8.083328608786376,4852,2.0,9,3240,0,2010,0,47.695,-122.022,792952.975366904
1692,20141219,4,3.5,8.276394704863307,39098,2.0,12,3930,0,1999,0,47.6399,-122.15799999999999,1467192.3101857514
1693,20141008,2,1.0,6.7912214627261855,8180,1.0,7,890,0,1947,0,47.736999999999995,-122.3,286370.9452558046
1694,20150224,3,1.75,7.3395376954076745,6632,1.0,7,1070,470,1959,0,47.4973,-122.25200000000001,244249.95042103564
1695,20141024,3,1.75,7.258412150595307,3000,1.0,5,710,710,1931,2014,47.4928,-122.274,196311.15521107693
1696,20141212,4,3.5,7.9229859587111955,4000,2.0,8,2000,760,1926,2014,47.5687,-122.374,685188.9949958385
1697,20140705,4,3.0,8.048788283534199,5700,1.5,7,1750,1380,1953,0,47.6811,-122.28299999999999,730003.6615543141
1698,20140612,3,1.0,7.444248649496705,6556,1.5,7,1200,510,1926,0,47.7185,-122.354,378496.24542178446
1699,20150421,4,1.75,7.807916628926408,5750,1.5,7,1620,840,1919,0,47.5601,-122.37799999999999,571264.2395125701
1700,20140820,4,2.5,7.859413154693583,6139,2.0,8,2590,0,2001,0,47.3883,-122.035,377031.7098798341
1701,20150220,4,2.5,7.9211727215870145,4831,2.0,7,2755,0,2003,0,47.685,-122.039,611087.2674326034
1702,20150326,3,1.5,6.866933284461882,6497,1.0,7,960,0,1970,0,47.3018,-122.37799999999999,220956.230944038
1703,20150408,3,2.5,7.382746449738912,4800,2.0,8,1608,0,2013,0,47.2585,-122.20100000000001,280890.3116800865
1704,20150213,3,2.0,7.700747794511798,6387,1.0,8,2210,0,2003,0,47.265,-122.302,302941.13739288197
1705,20150121,4,1.0,7.265429723253953,5909,1.0,6,1070,360,1947,0,47.7623,-122.31299999999999,262322.198775234
1706,20140520,4,1.0,7.426549072397305,4021,1.5,7,1680,0,1921,0,47.6663,-122.33200000000001,632824.047275359
1707,20150218,0,2.5,7.306531398939505,7111,2.0,7,1490,0,1999,0,47.5261,-121.82600000000001,337961.61120032455
1708,20150309,3,2.5,7.432483807917119,4533,2.0,7,1690,0,2003,0,47.3575,-122.016,293466.30627946905
1709,20140630,4,2.25,7.824046010856292,4046,1.5,7,1520,980,1940,0,47.6882,-122.382,575538.1730248118
1710,20140707,3,3.25,7.615791072035833,11070,2.0,8,2030,0,1980,0,47.6478,-122.117,570143.5372528728
1711,20150304,5,4.5,8.375629627094451,5722,3.0,10,4340,0,2010,0,47.6715,-122.406,1660677.2218608265
1712,20141211,3,2.5,7.600902459542082,1950,3.0,8,2000,0,2005,0,47.6476,-122.35600000000001,642483.5202097548
1713,20150218,3,2.0,7.365180126021013,6655,1.0,6,790,790,1944,0,47.4927,-122.24799999999999,219636.65109212033
1714,20141210,3,1.5,7.24422751560335,10853,1.0,7,1400,0,1964,0,47.4433,-122.194,251402.0096778346
1715,20141224,4,1.0,7.02108396428914,3844,1.0,7,1120,0,1972,0,47.7038,-122.352,344719.65408705926
1716,20140612,4,2.5,7.478734825567875,5855,2.0,7,1770,0,2003,0,47.3483,-122.053,286839.0319580077
1717,20140522,6,2.0,7.620705086838262,10812,1.0,5,2040,0,1943,0,47.4919,-122.181,275328.07563598064
1718,20140709,2,1.0,6.684611727667927,6500,1.0,6,800,0,1953,0,47.7621,-122.35799999999999,249771.34211721385
1719,20140611,6,5.0,8.143226750367445,4500,2.0,8,3280,160,2007,0,47.4871,-122.219,443498.05926130025
1720,20141210,4,3.25,7.828038032125829,7686,2.0,9,2510,0,2003,0,47.4785,-122.228,477297.9032600119
1721,20140915,3,2.5,7.709756864454165,5800,2.0,7,2230,0,2004,0,47.5308,-121.84700000000001,429539.3504933667
1722,20150401,3,2.5,7.640123172695364,2625,2.0,8,2080,0,2006,0,47.5469,-121.99700000000001,566874.0950901011
1723,20150424,4,2.25,7.705262474866325,8125,1.0,8,1450,770,1965,0,47.5429,-122.177,529879.2033963231
1724,20150225,4,2.5,7.8160138391590275,5000,1.0,8,1480,1000,1951,0,47.6653,-122.272,842099.4081157218
1725,20150115,5,4.0,8.411832675758411,8130,2.0,10,4500,0,2007,0,47.4832,-122.145,749035.2101486707
1726,20140520,2,1.0,6.76849321164863,5340,1.5,6,870,0,1906,0,47.5849,-122.302,370654.06547889963
1727,20140626,3,1.5,7.659171367666058,6290,1.0,8,1220,900,1949,0,47.5658,-122.318,477057.14229102473
1728,20141017,3,1.0,7.138866999945524,10900,1.0,6,1260,0,1943,0,47.49100000000001,-122.18799999999999,243945.7700195255
1729,20140729,4,2.75,7.709756864454165,10160,1.0,7,1400,830,1968,0,47.5123,-122.32,320065.46335904574
1730,20140820,3,2.0,7.6638772587034705,4000,2.0,7,2130,0,1908,0,47.6741,-122.323,663503.5681793848
1731,20141202,4,2.5,7.820037989458753,34947,2.0,9,2150,340,1985,0,47.4823,-122.031,526263.1787841856
1732,20140819,4,2.5,7.6255950721324535,8424,2.0,8,2050,0,1993,0,47.196000000000005,-122.01100000000001,318080.5804035422
1733,20150312,3,1.75,7.138866999945524,1111,2.0,8,1260,0,2003,0,47.5476,-122.005,376831.64285599254
1734,20150413,5,5.0,8.987196820661973,23985,2.0,12,6720,1280,2009,0,47.6232,-122.22,4767880.815429039
1735,20150211,3,1.5,7.222566018822171,9800,1.0,7,1370,0,1968,0,47.3068,-122.27,205037.21997865848
1736,20140812,2,1.0,6.802394763324311,8000,1.0,6,900,0,1954,0,47.4217,-122.31700000000001,187493.08484106086
1737,20141215,4,2.5,7.512071245835466,5331,2.0,7,1830,0,2002,0,47.3557,-122.016,308174.03628909343
1738,20150215,4,1.0,7.222566018822171,5339,1.5,6,1370,0,1948,0,47.5046,-122.3,214672.92850954406
1739,20140917,3,2.25,7.461640392208575,10378,1.0,7,1740,0,1977,0,47.3815,-122.09,262936.64646933816
1740,20150410,3,2.0,7.07326971745971,1800,2.0,8,1180,0,1994,0,47.6168,-122.301,502719.68011796486
1741,20150317,2,1.0,7.003065458786462,2800,1.0,7,1100,0,1925,0,47.6361,-122.37100000000001,572179.7782026227
1742,20150108,3,3.0,7.709756864454165,1407,2.5,8,1850,380,2014,0,47.5446,-122.01700000000001,596419.3168614355
1743,20140528,3,2.5,7.828038032125829,5503,2.0,9,2510,0,1995,0,47.5419,-122.383,697137.9747124508
1744,20150219,2,1.0,6.907755278982137,4000,1.0,6,1000,0,1910,0,47.6742,-122.396,469270.71384767076
1745,20150408,3,2.5,7.8709295967551425,6842,2.0,7,2620,0,2002,0,47.6846,-122.037,636700.6845569705
1746,20140701,3,1.75,7.6255950721324535,9580,1.0,8,1400,650,1984,0,47.6212,-122.038,499809.98970438656
1747,20140827,4,2.5,7.727535110475448,11500,1.0,8,1540,730,1967,0,47.7089,-122.241,541195.5557235093
1748,20141020,2,1.0,7.489970898834801,3760,1.5,8,1490,300,1912,0,47.5926,-122.29299999999999,551749.6186768739
1749,20140925,3,1.75,7.31986492980897,30185,1.5,7,1510,0,1976,0,47.4118,-122.089,298587.73566849425
1750,20141009,2,0.75,6.0867747269123065,8313,1.0,5,440,0,1943,0,47.4339,-122.512,207593.65437760844
1751,20150417,4,1.75,7.222566018822171,9993,1.0,6,1370,0,1918,0,47.7572,-122.228,333878.47029517003
1752,20140507,4,1.0,7.306531398939505,6600,1.0,7,1490,0,1969,0,47.4835,-122.33200000000001,243086.6296490149
1753,20140522,4,2.75,7.851661177889265,7264,2.0,8,1720,850,1998,0,47.258,-122.208,289375.7322622936
1754,20150408,3,2.5,7.68937110752969,6042,2.0,9,2185,0,2009,0,47.3573,-122.20200000000001,383133.1976148215
1755,20150127,4,2.0,7.333023014386481,7816,1.0,7,1530,0,1955,0,47.7309,-122.33200000000001,375534.19283007924
1756,20140909,2,1.75,6.956545443151569,6500,1.5,6,1050,0,1925,0,47.4727,-122.2,229121.8722523952
1757,20150304,3,1.0,7.106606137727303,9600,1.0,7,1220,0,1958,0,47.2622,-122.28200000000001,195473.1373971268
1758,20150323,5,1.75,7.878534196140362,7722,1.5,7,1650,990,1915,0,47.6802,-122.361,713683.4217439408
1759,20140709,4,2.5,7.828038032125829,4543,2.0,8,2510,0,2002,0,47.5962,-122.039,615741.8191407816
1760,20140613,4,2.75,8.202482446576537,48351,1.5,8,3650,0,1978,0,47.7632,-122.089,667872.7273193117
1761,20140910,4,2.5,8.113726085970747,8384,2.0,9,3340,0,2014,0,47.6761,-122.152,922213.4551809836
1762,20141111,4,2.5,8.113726085970747,123600,2.0,10,3340,0,2005,0,47.6101,-121.955,839843.8178263007
1763,20140609,4,2.5,7.937374696163295,246114,2.0,9,2800,0,1999,0,47.6586,-121.962,699167.8930062416
1764,20141015,4,2.5,7.745002803515839,7384,2.0,8,2310,0,2010,0,47.3737,-122.165,355420.30327061954
1765,20150209,3,2.5,7.7706452341291765,4375,2.0,8,2370,0,2006,0,47.354,-121.999,363771.7847392028
1766,20140509,4,3.0,7.679251425953058,5883,2.0,7,2163,0,2006,0,47.2734,-122.251,254646.47821316647
1767,20140911,4,2.25,7.6544432264701125,7560,2.0,8,2110,0,1974,0,47.7331,-122.18299999999999,471116.1263050239
1768,20141219,3,1.0,7.047517221357296,35415,1.0,7,1010,140,1950,0,47.5974,-122.12899999999999,409995.0996928614
1769,20150227,4,3.75,8.240121298076472,8797,2.0,11,3290,500,2006,0,47.6351,-122.236,1912488.90272537
1770,20140804,3,1.75,7.6255950721324535,10519,1.0,7,1240,810,1979,0,47.4257,-122.146,290526.67132218153
1771,20150416,2,2.25,6.966024187106113,925,2.0,8,980,80,2006,0,47.6386,-122.38799999999999,508545.57542601676
1772,20140627,3,2.5,7.709756864454165,5348,2.0,8,2230,0,2000,0,47.5347,-121.866,508526.1923154025
1773,20140610,4,2.5,7.5652752818989315,9643,2.0,7,1930,0,1992,0,47.4065,-122.18,301651.3030213129
1774,20140804,3,1.0,6.946975992135418,8199,1.0,7,1040,0,1953,0,47.7348,-122.302,291501.2533908029
1775,20140829,2,2.0,7.222566018822171,1878,3.0,8,1370,0,2004,0,47.6721,-122.387,482826.23467895907
1776,20140808,2,1.0,6.813444599510896,295772,1.0,5,910,0,1953,0,47.3752,-122.11,220131.52416478694
1777,20140506,3,1.5,7.396335293800808,7475,1.0,7,1160,470,1940,0,47.6725,-122.272,574085.6510078158
1778,20150116,4,2.5,7.779048644925556,4639,2.0,8,2390,0,2006,0,47.3527,-121.999,359247.1689354971
1779,20141216,4,4.5,8.569785641535407,12195,2.0,11,3400,1870,1979,0,47.5696,-122.09,1513625.7960217486
1780,20140804,3,1.5,7.824046010856292,6000,1.5,7,1730,770,1941,1984,47.5297,-122.354,392416.4490394746
1781,20141106,3,1.0,6.887552571664617,6800,1.0,6,980,0,1946,0,47.4411,-122.186,191735.7046224921
1782,20140926,3,2.5,8.143226750367445,103672,2.0,9,3440,0,1990,0,47.3895,-121.986,642735.8795866516
1783,20150209,5,2.5,7.700747794511798,10772,1.0,9,1430,780,1964,0,47.7383,-122.288,558819.5009241026
1784,20141027,4,2.75,7.6638772587034705,9339,1.0,7,1330,800,1991,0,47.3788,-122.316,275076.89298153203
1785,20140610,4,2.5,7.700747794511798,9427,2.0,7,2210,0,1999,0,47.4323,-122.32700000000001,342832.4802593807
1786,20141201,3,2.25,7.843848638152472,4089,2.0,9,2550,0,1983,0,47.6272,-122.29700000000001,864036.0726862755
1787,20150501,3,1.0,7.177782416195197,5000,1.5,7,1310,0,1906,0,47.6624,-122.34700000000001,625676.6655137906
1788,20140709,3,2.5,7.8632667240095735,5100,2.0,8,2600,0,1998,0,47.5175,-122.205,510695.7527836748
1789,20140613,4,2.5,7.605890001053122,7972,2.0,8,2010,0,1989,0,47.5782,-122.01799999999999,556311.4557823364
1790,20140725,3,2.25,7.7706452341291765,10289,1.0,9,1590,780,1977,0,47.592,-122.166,704928.9557121284
1791,20140618,4,3.5,8.451053388911692,9700,2.0,10,3360,1320,2005,0,47.5703,-122.165,1287251.3270004285
1792,20140922,4,2.5,7.365180126021013,7800,1.0,7,1580,0,1959,0,47.481,-122.163,297129.3205784614
1793,20141002,4,2.75,7.835974581721566,11549,1.0,7,1700,830,1942,0,47.6557,-122.197,747839.6571528919
1794,20150330,3,2.25,7.554858521040676,8390,1.0,7,1910,0,1979,0,47.73,-122.21600000000001,460350.2832382177
1795,20150321,3,2.0,7.293017679772782,6000,1.0,8,1090,380,1950,1996,47.6829,-122.20200000000001,657123.9573279634
1796,20140521,3,2.0,7.3395376954076745,7947,1.0,7,1120,420,1961,0,47.7605,-122.21700000000001,345531.9412449125
1797,20140618,4,3.0,8.768729817231666,27517,2.0,12,6430,0,2001,0,47.6208,-122.219,3447890.3844444207
1798,20140609,3,2.5,7.299797366758161,1590,2.0,8,1150,330,2010,0,47.5302,-122.36200000000001,306397.0086197011
1799,20141104,3,1.75,7.512071245835466,27468,1.0,7,1830,0,1954,0,47.7754,-122.23299999999999,414545.37505522964
1800,20141022,3,3.25,8.048788283534199,9302,2.0,8,2190,940,1987,0,47.3078,-122.338,352599.4335168726
1801,20141124,3,1.0,6.866933284461882,6500,1.0,5,960,0,1954,0,47.497,-122.171,195896.6917376126
1802,20150506,3,2.25,7.402451520818244,7730,1.0,7,1220,420,1989,0,47.3576,-122.039,276569.0120505703
1803,20140716,3,1.5,7.313220387090301,15000,1.0,7,1500,0,1952,0,47.3926,-122.208,250690.90897364388
1804,20140922,3,2.5,7.659171367666058,2374,2.0,8,1770,350,2005,0,47.674,-122.14200000000001,539491.2310921147
1805,20150410,2,1.0,6.756932389247553,5080,1.0,7,860,0,1960,0,47.39,-122.236,185130.67184518767
1806,20141117,2,1.5,6.522092798170152,772,2.0,7,680,0,2005,0,47.695,-122.34299999999999,283784.503575266
1807,20141118,2,2.5,7.371489295214277,1485,2.0,8,1300,290,1994,0,47.6375,-122.387,538437.1015682219
1808,20140919,3,3.5,7.352441100243583,1490,2.0,8,1240,320,1995,0,47.6248,-122.319,567071.6218694134
1809,20150402,4,1.75,7.7664168980196555,8286,1.0,7,1320,1040,1952,0,47.6226,-122.205,821079.9861166109
1810,20140715,4,1.75,7.723120092266331,6600,1.0,8,1220,1040,1948,0,47.6753,-122.27799999999999,663754.962442748
1811,20140826,3,1.0,7.215239978730097,13000,1.0,6,1360,0,1945,0,47.3359,-122.03299999999999,235548.5818769573
1812,20150311,3,1.75,7.326465613840322,7439,1.0,7,1520,0,1969,0,47.457,-122.208,283420.9165944705
1813,20141104,4,2.5,7.6255950721324535,7416,2.0,8,2050,0,1990,0,47.2658,-122.219,287443.0253863559
1814,20140805,3,2.75,7.512071245835466,208216,2.0,8,1830,0,1997,0,47.4377,-122.464,501616.1551632975
1815,20140806,3,1.75,7.237059026124737,9585,1.0,7,1390,0,1973,0,47.751999999999995,-122.35,346406.06555152737
1816,20140708,6,2.75,8.457443187010464,11000,2.0,10,3690,1020,1931,0,47.6622,-122.272,1753269.6521587556
1817,20150430,3,2.25,7.506591780070841,7420,2.0,8,1820,0,1983,0,47.4368,-122.162,343104.7810316399
1818,20141015,4,2.0,7.432483807917119,8208,1.0,7,1210,480,1958,0,47.6052,-122.126,451760.2410392664
1819,20140904,4,1.0,7.24422751560335,9384,1.5,6,1400,0,1948,0,47.5166,-122.361,254854.12065894576
1820,20150323,3,1.75,7.27931883541462,7620,1.0,7,1050,400,1955,0,47.4569,-122.354,289740.3576362592
1821,20140709,3,1.5,7.146772179452637,1413,3.0,8,1270,0,2007,0,47.6989,-122.31700000000001,363622.4801518969
1822,20140626,4,2.5,7.718685495198466,7526,2.0,8,2250,0,1989,0,47.5123,-122.15,473081.05273217027
1823,20150130,4,2.25,7.549609165154532,8272,1.0,9,1460,440,1966,0,47.5803,-122.227,770455.8103208883
1824,20140618,4,2.5,8.07402621612406,14910,2.0,10,3210,0,1995,0,47.6073,-122.06200000000001,844669.1561438933
1825,20141120,2,1.0,6.779921907472252,6900,1.0,6,880,0,1943,0,47.4903,-122.191,215176.14885290933
1826,20140519,3,2.25,7.27931883541462,1445,2.0,7,980,470,2005,0,47.6184,-122.301,469489.193031616
1827,20140826,3,2.5,7.438383530044307,2250,2.0,7,1700,0,2014,0,47.4914,-122.334,266751.1807219042
1828,20150113,2,1.75,7.146772179452637,1685,2.0,8,1270,0,2012,0,47.5646,-122.295,332299.587298856
1829,20141201,3,2.5,7.539027055823995,5290,1.0,8,1250,630,1974,0,47.5401,-122.3,400006.0384811337
1830,20140619,4,2.0,7.615791072035833,103672,1.0,7,2030,0,1969,0,47.1647,-121.973,382417.2436933109
1831,20150430,4,3.25,8.55256033525353,49936,2.0,10,5180,0,1991,0,47.6676,-122.069,1317475.2828680924
1832,20150311,4,3.0,7.484368643286131,4228,1.0,7,1780,0,1953,0,47.5488,-122.287,426773.02442642685
1833,20141007,4,2.0,7.444248649496705,3875,1.5,7,1710,0,1907,0,47.6086,-122.294,567584.7489068769
1834,20141203,4,1.0,7.461640392208575,8100,1.0,7,1020,720,1962,0,47.467,-122.185,240331.0946579654
1835,20150325,3,1.0,7.122866658599083,7194,1.0,6,1090,150,1936,0,47.7636,-122.20200000000001,299619.42838799953
1836,20141114,3,2.5,7.326465613840322,6298,2.0,7,1520,0,1986,0,47.3687,-122.182,246999.6474517597
1837,20141124,4,2.75,7.90100705199242,5150,2.0,9,2700,0,2009,0,47.5209,-121.874,612249.6032206187
1838,20150407,2,1.0,7.438383530044307,3040,1.5,8,1460,240,1914,0,47.6442,-122.369,719677.969850336
1839,20140710,5,3.25,7.955074273262696,4551,2.0,8,2370,480,2006,0,47.4916,-122.14399999999999,433961.88157369505
1840,20140721,3,2.5,7.333023014386481,3296,2.0,8,1530,0,1998,0,47.6181,-122.13799999999999,502911.3027344465
1841,20140814,3,1.75,7.52294091807237,6000,1.5,8,1650,200,1913,1999,47.6528,-122.40100000000001,704582.5341937373
1842,20150312,6,3.5,8.39615486303918,11453,2.0,9,3000,1430,2001,0,47.5156,-122.204,779557.7539338863
1843,20140616,4,1.5,7.106606137727303,10580,1.0,7,1220,0,1965,0,47.6205,-122.116,431913.0390019887
1844,20150303,4,1.75,7.659171367666058,7725,1.0,8,1220,900,1965,0,47.6003,-122.14399999999999,538318.6727004912
1845,20141020,3,1.75,7.867105500316739,117176,1.0,7,1390,1220,1981,0,47.2585,-121.925,373469.08910794795
1846,20141202,4,2.5,7.822044008185619,5751,2.0,7,2495,0,2002,0,47.7243,-121.95700000000001,450564.704342248
1847,20150108,3,2.5,7.723120092266331,3640,2.0,8,2260,0,1994,0,47.7356,-122.15700000000001,485209.8440169603
1848,20141007,4,2.5,7.580699752224563,5238,2.0,7,1960,0,2003,0,47.3483,-122.052,306849.06297821243
1849,20140625,3,2.25,7.438383530044307,3333,1.5,7,1100,600,1924,0,47.6784,-122.361,550910.9151825754
1850,20141027,3,1.75,7.904703913873747,9088,1.0,7,2060,650,1965,0,47.3073,-122.272,263956.99707608233
1851,20140805,3,1.0,6.897704943128636,8100,1.0,6,990,0,1949,0,47.4839,-122.34100000000001,189666.96236512047
1852,20140620,4,2.5,7.620705086838262,8265,2.0,7,2040,0,1996,0,47.4973,-122.34100000000001,337273.8111603691
1853,20150325,6,3.25,8.261009786023827,24700,2.0,10,2520,1350,1989,0,47.7517,-122.23299999999999,984904.2894285147
1854,20140613,5,3.5,7.749322464660356,4960,2.0,7,1720,600,1926,0,47.6763,-122.352,599976.6034521245
1855,20140730,3,1.0,7.580699752224563,7955,1.0,7,1260,700,1963,0,47.7641,-122.36399999999999,338722.8285208577
1856,20150316,3,1.0,6.975413927455952,4000,1.0,7,1070,0,1971,0,47.5529,-122.305,323898.4331537857
1857,20140826,3,2.0,7.570443252057374,3800,1.0,7,1050,890,1927,0,47.6842,-122.309,523009.9971304722
1858,20140519,3,2.25,7.615791072035833,7350,1.0,7,1190,840,1977,0,47.6939,-122.126,451896.3968326051
1859,20141112,3,1.75,7.727535110475448,13000,1.0,8,2270,0,1968,0,47.4474,-122.14399999999999,402158.9030638021
1860,20140709,4,1.0,7.3777589082278725,10183,1.0,6,1600,0,1966,0,47.277,-122.211,205188.91122078127
1861,20140515,3,1.5,7.138866999945524,10350,1.0,7,1260,0,1959,0,47.6357,-122.12299999999999,431280.4525925686
1862,20140820,4,2.25,7.705262474866325,130244,2.0,8,2220,0,1989,0,47.4989,-121.9,537490.6490611506
1863,20141105,4,2.25,7.803843303538772,34092,2.0,8,2450,0,1980,0,47.5751,-122.04899999999999,605695.0626141047
1864,20150430,5,1.75,7.7664168980196555,6150,1.0,7,1180,1180,1940,0,47.6732,-122.4,652217.6719663151
1865,20140716,5,3.25,7.90100705199242,3650,2.0,9,2070,630,1926,2014,47.5959,-122.291,838455.4488995099
1866,20140718,3,1.0,6.646390514847729,9750,1.0,6,770,0,1941,0,47.4509,-122.275,162186.37336657225
1867,20140801,2,1.0,6.984716320118266,5000,1.0,7,1080,0,1954,0,47.5682,-122.359,359537.52876438334
1868,20150217,3,2.5,7.709756864454165,32660,1.0,8,2230,0,1977,0,47.3321,-122.105,368317.35947866825
1869,20150102,3,2.75,7.757906208351747,8828,1.0,9,2340,0,1954,0,47.632,-122.289,1175306.6765086092
1870,20150310,4,2.5,8.048788283534199,60467,2.0,9,3130,0,1996,0,47.6618,-121.962,714132.7631448131
1871,20140605,3,2.5,7.31986492980897,10384,1.0,7,1030,480,1976,0,47.758,-122.071,353980.05213935307
1872,20150414,4,2.5,7.926602599181384,6000,2.0,8,2400,370,1993,0,47.5536,-122.383,648550.9576476237
1873,20140805,3,1.5,7.22983877815125,11760,1.0,7,1380,0,1963,0,47.4243,-122.20200000000001,246137.0601340941
1874,20140725,2,2.0,7.533693709848633,4751,1.0,8,1870,0,2006,0,47.7082,-122.015,538063.2866572357
1875,20140521,3,3.5,7.77485576666552,6250,2.0,8,1670,710,1997,0,47.5137,-122.25200000000001,393683.9414411802
1876,20150211,5,2.5,7.904703913873747,14989,1.0,8,1720,990,1959,0,47.6411,-122.20700000000001,1015969.8210984509
1877,20150107,3,1.0,7.162397497355718,6380,1.5,7,1290,0,1930,0,47.6951,-122.319,447009.76197941485
1878,20150402,3,3.0,7.455876687491824,1074,3.5,8,1730,0,2006,0,47.6692,-122.39200000000001,634775.4524059718
1879,20141208,1,1.0,6.429719478039138,8261,1.0,5,620,0,1939,0,47.5138,-122.36399999999999,158323.67301925013
1880,20150414,4,2.25,7.635303886259415,14000,1.0,7,1720,350,1958,0,47.7484,-122.23700000000001,416411.4662559391
1881,20141029,2,1.0,7.333023014386481,6350,1.5,7,1530,0,1923,0,47.6325,-122.303,644855.6730544743
1882,20140520,3,1.0,6.966024187106113,10050,1.0,7,1060,0,1967,0,47.7355,-122.23100000000001,305322.88882151234
1883,20150416,2,1.0,6.551080335043404,5100,1.0,5,700,0,1953,0,47.4957,-122.16799999999999,201469.05847619995
1884,20140919,2,1.5,7.570443252057374,5700,1.0,7,970,970,1937,0,47.6881,-122.367,505765.45847316144
1885,20140812,4,1.75,7.904703913873747,11400,1.0,9,1430,1280,1976,0,47.56100000000001,-122.15299999999999,725321.1113329653
1886,20140523,4,3.0,8.210668031162976,5854,1.0,10,2060,1620,1967,0,47.6327,-122.395,1318243.5375939575
1887,20141223,4,4.5,8.501063809486354,270236,2.0,10,3820,1100,2006,0,47.4695,-121.775,909879.5543282275
1888,20140818,4,1.0,7.098375638590786,6000,1.5,7,1210,0,1943,0,47.5026,-122.234,235814.9498072946
1889,20140711,3,2.5,7.408530566894626,4725,2.0,8,1650,0,2011,0,47.3548,-122.055,299606.08768996235
1890,20140821,3,2.25,7.762170607138205,51400,1.0,7,1390,960,1977,0,47.7417,-122.053,443028.4342277837
1891,20140923,4,2.5,7.908387159290043,34498,1.0,7,1360,1360,1966,0,47.5832,-122.02,541047.5126172847
1892,20150323,2,1.0,7.1853870155804165,24319,1.0,7,1320,0,1966,0,47.4741,-122.015,314898.93035239016
1893,20140519,2,1.0,6.646390514847729,4000,1.0,5,770,0,1924,0,47.6959,-122.36399999999999,298520.3544503108
1894,20141112,3,1.75,7.549609165154532,43700,1.5,6,1900,0,1919,0,47.7265,-122.13600000000001,445393.7114860685
1895,20150323,3,1.0,7.038783541388542,3240,1.5,6,1140,0,1910,0,47.7093,-121.36399999999999,217276.44276064378
1896,20140618,3,1.75,7.31986492980897,4800,1.0,7,860,650,1925,2011,47.5667,-122.37200000000001,421913.28270683467
1897,20150304,5,3.0,7.6544432264701125,10766,2.0,7,2110,0,2005,0,47.3599,-122.176,300099.9110420146
1898,20140923,4,2.5,7.940939762327791,11902,2.0,9,2810,0,1993,0,47.5303,-122.14299999999999,694295.8616843265
1899,20150403,3,2.5,7.489970898834801,6452,2.0,7,1790,0,2004,0,47.3841,-122.042,318048.49527390715
1900,20140819,2,1.0,6.856461984594587,11835,1.0,5,950,0,1932,0,47.7494,-122.23700000000001,288036.61858202296
1901,20150330,4,2.75,7.736307096548285,7000,2.0,8,2290,0,1977,0,47.4442,-122.12899999999999,384587.6627522141
1902,20141028,2,1.0,6.984716320118266,6250,1.0,7,1080,0,1942,1968,47.5128,-122.251,267079.2221828833
1903,20140519,3,2.75,7.682482446534506,7900,1.0,8,1380,790,1978,0,47.361999999999995,-122.277,277563.9875597797
1904,20140902,3,2.25,7.3777589082278725,39848,1.0,8,1600,0,1958,0,47.1991,-122.01299999999999,346339.3576918103
1905,20140804,3,1.0,6.966024187106113,8040,1.0,6,1060,0,1949,0,47.7121,-122.287,330634.6455975971
1906,20140729,3,2.0,7.886081401775745,4500,1.0,7,1330,1330,1922,0,47.6391,-122.40299999999999,714001.2044131655
1907,20141016,3,2.25,7.969011781106478,5000,3.0,9,2890,0,2014,0,47.6983,-122.389,886978.0946647149
1908,20140609,2,1.75,6.966024187106113,1241,2.0,7,960,100,2008,0,47.5999,-122.3,356854.2656476235
1909,20140523,5,2.5,8.253227645581772,16905,2.0,11,3840,0,1991,0,47.2996,-122.34200000000001,609937.4294244127
1910,20140529,2,1.0,6.709304340258298,3844,1.0,6,820,0,1916,0,47.7049,-122.34899999999999,301231.6915984358
1911,20150331,3,1.0,7.146772179452637,12733,1.0,7,1270,0,1955,0,47.445,-122.27600000000001,257025.55283782503
1912,20150317,4,2.5,7.874739125171811,5710,2.0,8,2630,0,2001,0,47.5342,-121.876,544640.0603855223
1913,20140811,3,1.75,7.807916628926408,4800,1.0,7,1230,1230,1938,0,47.6343,-122.28200000000001,731072.5160970856
1914,20141030,3,1.0,6.756932389247553,6664,1.0,6,860,0,1944,0,47.4931,-122.24700000000001,193506.85904147412
